dataRate,distance,efficiency_ci95,efficiency_count,efficiency_mean,efficiency_std,efficiency_var,jainFairness_ci95,jainFairness_count,jainFairness_mean,jainFairness_std,jainFairness_var,lossRate_ci95,lossRate_count,lossRate_mean,lossRate_std,lossRate_var,lostPackets_ci95,lostPackets_count,lostPackets_mean,lostPackets_std,lostPackets_var,meanDelay_ci95,meanDelay_count,meanDelay_mean,meanDelay_std,meanDelay_var,nStations,offeredLoadMbps_ci95,offeredLoadMbps_count,offeredLoadMbps_mean,offeredLoadMbps_std,offeredLoadMbps_var,pdr_ci95,pdr_count,pdr_mean,pdr_std,pdr_var,propagationModel,rxPackets_ci95,rxPackets_count,rxPackets_mean,rxPackets_std,rxPackets_var,throughputMbps_ci95,throughputMbps_count,throughputMbps_mean,throughputMbps_std,throughputMbps_var,throughputPerNodeMbps_ci95,throughputPerNodeMbps_count,throughputPerNodeMbps_mean,throughputPerNodeMbps_std,throughputPerNodeMbps_var,trafficType,txPackets_ci95,txPackets_count,txPackets_mean,txPackets_std,txPackets_var,wifiStandard
2mbps,20.0,0.0001599125844162,3,1.0274387166666668,6.436828282095812e-05,4.143275833318852e-09,1.2369936368162165e-07,3,0.9999998143804422,4.9791676216711364e-08,2.47921102046982e-15,0.0001434333333333,3,0.0004333333333332,5.773502691895622e-05,3.3333333333325993e-09,2.48433820832296,3,8.0,1.0,1.0,2.484338208322978e-06,3,0.000218,1.0000000000000074e-06,1.000000000000015e-12,10.0,0.0,3,20.0,0.0,0.0,0.0001434333333333,3,0.9995666666666668,5.773502691895622e-05,3.3333333333325993e-09,friis,2.48433820832296,3,19507.0,1.0,1.0,0.0031982516883283,3,20.54877433333333,0.0012873656564205,1.657310333331135e-06,0.0003198251688324,3,2.054877433333333,0.0001287365656419,1.6573103333275412e-08,udp,0.0,3,19515.0,0.0,0.0,80211ax
2mbps,20.0,0.0025829976007415,3,1.0254805833333334,0.0010397125448089,1.0810021758330712e-06,4.2218257095561794e-05,3,0.9999866961497405,1.6993763954570833e-05,2.887880133436709e-10,0.0002484338208324,3,0.0036,0.0001,1.0000000000008887e-08,5.171562379440511,3,70.66666666666667,2.081665999466131,4.333333333333325,0.0010343214266304,3,0.0101096666666666,0.000416336802761,1.7333633333333298e-07,10.0,0.0,3,20.0,0.0,0.0,0.0002484338208324,3,0.9964,0.0001,1.0000000000014451e-08,friis-nakagami,5.171562379439249,3,19444.33333333333,2.081665999465623,4.333333333331211,0.0516599520148352,3,20.509611666666668,0.0207942508961805,0.0004324008703333,0.005165995201483,3,2.0509611666666667,0.0020794250896178,4.324008703332285e-06,udp,0.0,3,19515.0,0.0,0.0,80211ax
2mbps,20.0,7.171666666872892e-08,3,0.3083567666666666,2.8867513460311397e-08,8.333333333812596e-16,6.787533356520026e-13,3,0.2999999999962296,2.7321293589498495e-13,7.464530834035715e-26,0.0,3,0.6999,0.0,0.0,0.0,3,13658.0,0.0,0.0,0.0,3,3.5e-05,0.0,0.0,10.0,0.0,3,20.0,0.0,0.0,0.0,3,0.3001,0.0,0.0,logdistance,0.0,3,5857.0,0.0,0.0,1.4343333341707936e-06,3,6.167135333333333,5.773502695267216e-07,3.333333337225781e-13,1.4343333333745785e-07,3,0.6167135333333333,5.7735026920622795e-08,3.333333333525038e-15,udp,0.0,3,19515.0,0.0,0.0,80211ax
2mbps,30.0,7.814836533660102e-05,3,1.0275058166666666,3.1456411641052155e-05,9.895058333313215e-10,7.735984168906762e-08,3,0.9999998552361395,3.113901377433187e-08,9.696381788380298e-16,0.0001434333333333,3,0.0003333333333332,5.773502691895622e-05,3.3333333333325993e-09,1.4343333333333337,3,6.333333333333333,0.5773502691896258,0.3333333333333335,5.171562379440542e-06,3,0.0002566666666666,2.0816659994661437e-06,4.333333333333377e-12,10.0,0.0,3,20.0,0.0,0.0,0.0001434333333333,3,0.9996666666666668,5.773502691895622e-05,3.3333333333325993e-09,friis,1.434333333334638,3,19508.666666666668,0.5773502691901509,0.3333333333339396,0.0015629673067387,3,20.55011633333333,0.0006291282328237,3.958023333359359e-07,0.0001562967306732,3,2.0550116333333333,6.291282328210431e-05,3.958023333325287e-09,udp,0.0,3,19515.0,0.0,0.0,80211ax
2mbps,30.0,0.0163432050803777,3,0.9820397666666668,0.0065784944359126,4.327658904333344e-05,0.0095055514884175,3,0.9899557473758508,0.0038261905953755,1.4639734472140472e-05,0.0515764009289886,3,0.0619333333333333,0.0207606197723799,0.0004310033333333,1005.2742892977576,3,1208.6666666666667,404.6447001176877,163737.33333333337,0.0022993343097236,3,0.0366403333333333,0.0009255319191326,8.566093333333322e-07,10.0,0.0,3,20.0,0.0,0.0,0.0515764009289887,3,0.9380666666666668,0.0207606197723799,0.0004310033333333,friis-nakagami,1005.2742892977584,3,18306.33333333333,404.644700117688,163737.33333333363,0.3268641016075557,3,19.640795333333333,0.1315698887182529,0.0173106356173334,0.0326864101607554,3,1.9640795333333336,0.0131569888718252,0.0001731063561733,udp,0.0,3,19515.0,0.0,0.0,80211ax
2mbps,30.0,7.171666662891819e-08,3,0.2055712333333333,2.8867513444286705e-08,8.333333324560736e-16,0.0,3,0.1999999999985683,0.0,0.0,0.0,3,0.7999,0.0,0.0,0.0,3,15610.0,0.0,0.0,1.4343333333333355e-06,3,2.2333333333333332e-05,5.773502691896266e-07,3.333333333333343e-13,10.0,0.0,3,20.0,0.0,0.0,0.0,3,0.2001,0.0,0.0,logdistance,0.0,3,3905.0,0.0,0.0,1.4343333324191208e-06,3,4.111424666666667,5.773502688216354e-07,3.333333329084146e-13,1.4343333325783638e-07,3,0.4111424666666667,5.773502688857342e-08,3.3333333298242945e-15,udp,0.0,3,19515.0,0.0,0.0,80211ax
2mbps,40.0,8.051137359035318e-05,3,1.0274303833333331,3.240757370338155e-05,1.050250833340107e-09,1.7652050119198305e-07,3,0.9999997832183602,7.105332945434283e-08,5.048575626547382e-15,0.0,3,0.0003999999999999,0.0,0.0,1.4343333333333332,3,7.666666666666667,0.5773502691896257,0.3333333333333332,2.868666666666659e-06,3,0.0002946666666666,1.1547005383792484e-06,1.333333333333326e-12,10.0,0.0,3,20.0,0.0,0.0,0.0,3,0.9996,0.0,0.0,friis,1.4343333333326809,3,19507.33333333333,0.5773502691893632,0.3333333333330301,0.0016102274717993,3,20.548607666666665,0.0006481514740645,4.201003333320228e-07,0.0001610227471807,3,2.0548607666666663,6.48151474067631e-05,4.201003333360429e-09,udp,0.0,3,19515.0,0.0,0.0,80211ax
2mbps,40.0,0.0282328953849994,3,0.83037295,0.0113643526032061,0.0001291485100899,0.0054744839258805,3,0.8682992680903187,0.0022035984905517,4.855846307561987e-06,0.1164967440595993,3,0.2444666666666667,0.0468924656350392,0.0021989033333333,2272.726852358271,3,4771.0,914.8218405788092,836899.0,0.043906456807721,3,0.0868963333333333,0.0176733009461541,0.0003123455663333,10.0,0.0,3,20.0,0.0,0.0,0.1164967440595994,3,0.7555333333333333,0.0468924656350392,0.0021989033333333,friis-nakagami,2272.726852358271,3,14744.0,914.8218405788092,836899.0,0.5646579076999916,3,16.607459000000002,0.2272870520641233,0.0516594040359995,0.0564657907699989,3,1.6607459,0.0227287052064122,0.0005165940403599,udp,0.0,3,19515.0,0.0,0.0,80211ax
2mbps,40.0,1.2421691041971994e-07,3,0.20557105,5.000000000143778e-08,2.5000000001437778e-15,1.5782274135517956e-12,3,0.1999999999969474,6.352707567208293e-13,4.0356893434465495e-25,0.0,3,0.7999,0.0,0.0,0.0,3,15610.0,0.0,0.0,1.4343333333333355e-06,3,2.4333333333333333e-05,5.773502691896266e-07,3.333333333333343e-13,10.0,0.0,3,20.0,0.0,0.0,0.0,3,0.2001,0.0,0.0,logdistance,0.0,3,3905.0,0.0,0.0,2.4843382086702154e-06,3,4.111421,1.000000000139778e-06,1.000000000279556e-12,2.484338208394399e-07,3,0.4111421,1.0000000000287557e-07,1.0000000000575111e-14,udp,0.0,3,19515.0,0.0,0.0,80211ax
2mbps,50.0,8.086056551924921e-05,3,0.8221498333333334,3.254813102674685e-05,1.059380833334281e-09,9.033230561316637e-08,3,0.7999999414341659,3.6360711802659413e-08,1.322101362796055e-15,0.0001434333333333,3,0.2000333333333332,5.7735026918956215e-05,3.333333333332599e-09,1.434333333333415,3,3903.3333333333335,0.5773502691896586,0.3333333333333712,6.252114051351805e-06,3,0.0001936666666666,2.516611478423569e-06,6.333333333333262e-12,10.0,0.0,3,20.0,0.0,0.0,0.0001434333333333,3,0.7999666666666667,5.7735026918956215e-05,3.333333333332599e-09,friis,1.4343333333336594,3,15611.666666666666,0.5773502691897571,0.3333333333334849,0.0016172113103848,3,16.44299666666667,0.0006509626205348,4.237523333336299e-07,0.0001617211310384,3,1.6442996666666667,6.50962620534937e-05,4.237523333337124e-09,udp,0.0,3,19515.0,0.0,0.0,80211ax
2mbps,50.0,0.3070825686196886,3,0.6998506666666667,0.1236073927418212,0.0152787875404308,0.3376956640700149,3,0.7328509072569779,0.135929827484308,0.0184769179999137,0.2196124530625282,3,0.3631666666666667,0.0883987745013093,0.0078143433333333,4287.425793655481,3,7087.0,1725.781851799352,2978323.0,0.1960969632146235,3,0.111858,0.0789332799204492,0.006230462679,10.0,0.0,3,20.0,0.0,0.0,0.2196124530625282,3,0.6368333333333333,0.0883987745013093,0.0078143433333333,friis-nakagami,4287.425793655481,3,12428.0,1725.781851799352,2978323.0,6.141651372393772,3,13.997013333333332,2.472147854836425,6.111515016172338,0.6141651372393773,3,1.3997013333333337,0.2472147854836425,0.0611151501617233,udp,0.0,3,19515.0,0.0,0.0,80211ax
2mbps,50.0,1.4343333336731595e-07,3,0.2055704166666666,5.7735026932641305e-08,3.3333333349128165e-15,1.5418636125947216e-16,3,0.1999999999900495,6.206335383118183e-17,3.851859888774472e-33,0.0,3,0.7999,0.0,0.0,0.0,3,15610.0,0.0,0.0,1.4343333333333355e-06,3,2.9333333333333333e-05,5.773502691896266e-07,3.333333333333343e-13,10.0,0.0,3,20.0,0.0,0.0,0.0,3,0.2001,0.0,0.0,logdistance,0.0,3,3905.0,0.0,0.0,2.868666667067644e-06,3,4.111408333333333,1.1547005385406533e-06,1.3333333337060746e-12,2.868666667346319e-07,3,0.4111408333333333,1.1547005386528261e-07,1.3333333339651266e-14,udp,0.0,3,19515.0,0.0,0.0,80211ax
2mbps,5.0,0.0002944098686214,3,1.0258517583333333,0.0001185063561938,1.40437564583335e-08,3.502251640129568e-07,3,0.9999975755519628,1.4097322290485344e-07,1.9873449576181486e-14,0.0003794889297169,3,0.0019333333333333,0.0001527525231651,2.3333333333328192e-08,14.974879635947367,3,76.66666666666667,6.027713773341708,36.333333333333336,6.962059561493114e-05,3,0.0010206666666666,2.8023799409311577e-05,7.853333333333319e-10,20.0,0.0,3,40.0,0.0,0.0,0.0003794889297169,3,0.9980666666666668,0.0001527525231651,2.3333333333328192e-08,friis,14.974879635947117,3,38928.333333333336,6.027713773341608,36.33333333333212,0.011776394744851,3,41.03407033333333,0.0047402542477502,2.2470010333313988e-05,0.0005888197372428,3,2.0517035166666666,0.0002370127123876,5.617502583333401e-08,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,5.0,0.0061009070742586,3,1.021657925,0.0024557473913252,6.030695250000537e-06,7.774930329674924e-05,3,0.9999663549596352,3.129578051662842e-05,9.79425878144979e-10,0.005828054817385,3,0.0081666666666666,0.0023459184413217,5.503333333333498e-06,228.94134763029984,3,317.6666666666667,92.1538568554422,8492.333333333334,0.0015417342021054,3,0.0230346666666666,0.0006205814477837,3.851213333333332e-07,20.0,0.0,3,40.0,0.0,0.0,0.005828054817385,3,0.9918333333333336,0.0023459184413217,5.503333333333498e-06,friis-nakagami,228.94134763029805,3,38687.333333333336,92.15385685544148,8492.3333333332,0.2440362829703337,3,40.866317,0.0982298956530034,0.0096491123999999,0.0122018141485172,3,2.04331585,0.0049114947826504,2.4122781000002148e-05,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,5.0,0.0001556837724395,3,0.56507935,6.266609430147605e-05,3.927039375001489e-09,9.875578339026057e-08,3,0.5499998686969289,3.975134426520984e-08,1.580169370891231e-15,0.0002484338208322,3,0.4498999999999999,9.9999999999989e-05,9.999999999997797e-09,6.252114051351691,3,17548.666666666668,2.516611478423523,6.33333333333303,3.794889297170312e-06,3,0.0001593333333333,1.5275252316519468e-06,2.3333333333333338e-12,20.0,0.0,3,40.0,0.0,0.0,0.0002484338208322,3,0.5501,9.9999999999989e-05,9.999999999997797e-09,logdistance,6.252114051351691,3,21456.33333333333,2.516611478423523,6.33333333333303,0.0062273508975808,3,22.603174,0.0025066437720589,6.283263000001944e-06,0.000311367544879,3,1.1301587,0.0001253321886029,1.5708157500005955e-08,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,10.0,0.0004933063289934,3,1.0255521166666666,0.0001985664944252,3.9428652708337486e-08,1.3043005744207032e-06,3,0.9999953425321764,5.25009264057153e-07,2.7563472734583344e-13,0.0002868666666666,3,0.0028666666666666,0.0001154700538379,1.3333333333330395e-08,7.986030017752533,3,112.33333333333331,3.21455025366432,10.333333333333346,0.0005457200099575,3,0.0053276666666666,0.0002196641375676,4.825233333333342e-08,20.0,0.0,3,40.0,0.0,0.0,0.0002868666666666,3,0.9971333333333332,0.0001154700538379,1.3333333333330395e-08,friis,7.986030017749951,3,38892.66666666666,3.214550253663281,10.333333333326664,0.0197322531597281,3,41.022084666666665,0.0079426597770068,6.308584433328314e-05,0.0009866126579868,3,2.051104233333333,0.0003971329888505,1.5771461083334997e-07,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,10.0,0.0058877422984358,3,0.957029575,0.0023699439467263,5.616634310624639e-06,0.009741046814855,3,0.9825968428345414,0.0039209825708194,1.5374104320669554e-05,0.0013832209741517,3,0.0783,0.0005567764362829,3.099999999999963e-07,52.66171973813391,3,3054.6666666666665,21.19748412744613,449.3333333333308,0.0078458220819093,3,0.105644,0.0031581135191756,9.97368100000002e-06,20.0,0.0,3,40.0,0.0,0.0,0.0013832209741517,3,0.9217,0.000556776436283,3.10000000000015e-07,friis-nakagami,52.66171973813164,3,35950.333333333336,21.19748412744522,449.3333333332921,0.2355096919374395,3,38.281183,0.094797757869054,0.0089866148969998,0.0117754845968717,3,1.91405915,0.0047398878934526,2.246653724249856e-05,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,10.0,3.850926237027287e-05,3,0.3083442416666667,1.5500813150665326e-05,2.4027520833183916e-10,1.7230361483723313e-08,3,0.299999995954699,6.9355941256301744e-09,4.810246587547577e-17,0.0001434333333333,3,0.6997333333333332,5.773502691895622e-05,3.3333333333325993e-09,1.434333333334638,3,27293.33333333333,0.5773502691901509,0.3333333333339396,0.0,3,6.1e-05,0.0,0.0,20.0,0.0,3,40.0,0.0,0.0,0.0001434333333333,3,0.3002666666666667,5.773502691895622e-05,3.3333333333325993e-09,logdistance,1.4343333333326809,3,11711.666666666666,0.5773502691893632,0.3333333333330301,0.0015403704948156,3,12.333769666666669,0.0006200325260285,3.8444033333328953e-07,7.701852474054573e-05,3,0.6166884833333334,3.100162630133065e-05,9.611008333273567e-10,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,20.0,0.0001105940819225,3,0.9744555666666668,4.4516516129725634e-05,1.9817202083281224e-09,1.3289753473283008e-06,3,0.949996947311445,5.349413952077882e-07,2.86162296306855e-13,0.002276933578302,3,0.0538999999999999,0.0009165151389911,8.399999999999257e-07,90.81720240925972,3,2102.333333333333,36.5558932777375,1336.3333333333342,0.0016309902658851,3,0.019887,0.0006565089489108,4.31004000000002e-07,20.0,0.0,3,40.0,0.0,0.0,0.002276933578302,3,0.9461,0.0009165151389911,8.399999999998926e-07,friis,90.81720240926016,3,36902.66666666666,36.55589327773768,1336.333333333347,0.0044237632769067,3,38.97822266666666,0.0017806606451917,3.1707523333345263e-06,0.000221188163845,3,1.948911133333333,8.903303225945127e-05,7.926880833312491e-09,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,20.0,0.1039908215106428,3,0.6477382333333334,0.0418585606268324,0.0017521390977502,0.0999413556272232,3,0.7183370376529058,0.0402285627988985,0.0016183372648649,0.108947318522338,3,0.3888333333333333,0.0438536581522378,0.0019231433333333,4246.757507280793,3,15166.666666666666,1709.411984669972,2922089.333333333,0.0665582566334739,3,0.1837846666666666,0.0267911415645793,0.0007177652663333,20.0,0.0,3,40.0,0.0,0.0,0.108947318522338,3,0.6111666666666666,0.0438536581522378,0.0019231433333333,friis-nakagami,4246.757507280794,3,23838.33333333333,1709.4119846699723,2922089.333333334,4.159632860425717,3,25.90952933333333,1.674342425073298,2.803422556400333,0.2079816430212857,3,1.2954764666666667,0.0837171212536648,0.0070085563910008,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,20.0,6.210845517538284e-08,3,0.154178425,2.4999999986841104e-08,6.249999993420552e-16,6.392914079899356e-13,3,0.1499999999983462,2.573286543064868e-13,6.621803632718736e-26,0.0,3,0.8498,0.0,0.0,0.0,3,33148.0,0.0,0.0,0.0,3,1.7e-05,0.0,0.0,20.0,0.0,3,40.0,0.0,0.0,0.0,3,0.1502,0.0,0.0,logdistance,0.0,3,5857.0,0.0,0.0,2.4843382078427646e-06,3,6.167137,9.99999999806711e-07,9.999999996134219e-13,1.2421691035076568e-07,3,0.30835685,4.9999999973682214e-08,2.4999999973682208e-15,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,30.0,0.000246707686525,3,0.6676080583333334,9.930519351131458e-05,9.861521458319637e-09,1.4248643327207728e-07,3,0.6499996946794869,5.7353879111436286e-08,3.289467449129248e-15,0.0002484338208322,3,0.3501999999999999,9.9999999999989e-05,9.999999999997797e-09,9.405552656690103,3,13659.333333333334,3.785938897200022,14.33333333333212,1.434333333333339e-06,3,0.0002403333333333,5.773502691896281e-07,3.33333333333336e-13,20.0,0.0,3,40.0,0.0,0.0,0.0002484338208322,3,0.6498,9.9999999999989e-05,9.999999999997797e-09,friis,9.4055526566913,3,25345.666666666668,3.785938897200503,14.33333333333576,0.0098683074610095,3,26.704322333333334,0.0039722077404553,1.5778434333333646e-05,0.0004934153730501,3,1.3352161166666667,0.0001986103870226,3.944608583327854e-08,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,30.0,0.0630475146285852,3,0.5174516416666667,0.0253779917796076,0.0006440424667658,0.0394071611546457,3,0.5411882019170023,0.0158622368816874,0.0002516105588907,0.0913030626394501,3,0.5134,0.036751462555931,0.00135067,3561.2544117505845,3,20026.0,1433.4821240601502,2054871.0,0.0394034511646869,3,0.1260513333333333,0.0158607435302804,0.0002515631853333,20.0,0.0,3,40.0,0.0,0.0,0.09130306263945,3,0.4866,0.036751462555931,0.00135067,friis-nakagami,3561.2544117505845,3,18979.0,1433.4821240601502,2054871.0,2.521900585143411,3,20.69806566666667,1.015119671184306,1.0304679468253335,0.1260950292571704,3,1.0349032833333334,0.0507559835592152,0.0025761698670633,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,30.0,0.0,3,0.1027856499999999,0.0,0.0,5.854344562005606e-13,3,0.0999999999991362,2.356500633606385e-13,5.553095236187293e-26,0.0,3,0.8999,0.0,0.0,0.0,3,35100.0,0.0,0.0,0.0,3,1.1e-05,0.0,0.0,20.0,0.0,3,40.0,0.0,0.0,0.0,3,0.1001,0.0,0.0,logdistance,0.0,3,3905.0,0.0,0.0,0.0,3,4.111426,0.0,0.0,0.0,3,0.2055712999999999,0.0,0.0,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,40.0,0.0001013867409554,3,0.5137507499999999,4.081036173567036e-05,1.6654856249962672e-09,8.675900751955504e-08,3,0.4999999103619151,3.492238183549142e-08,1.2195727530638613e-15,0.0001434333333333,3,0.4998333333333333,5.7735026918956215e-05,3.333333333332599e-09,2.868666666667319,3,19496.666666666668,1.154700538379514,1.3333333333339397,0.0,3,0.000145,0.0,0.0,20.0,0.0,3,40.0,0.0,0.0,0.0001434333333333,3,0.5001666666666666,5.7735026918956215e-05,3.333333333332599e-09,friis,2.868666666667319,3,19508.33333333333,1.154700538379514,1.3333333333339397,0.0040554696382226,3,20.55003,0.0016324144694293,2.664777000002352e-06,0.0002027734819108,3,1.0275014999999998,8.162072347134072e-05,6.6619424999850704e-09,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,40.0,0.0995271405384981,3,0.4369041166666667,0.0400618322437199,0.0016049504027239,0.0974811070834622,3,0.4668700881966295,0.0392382594112523,0.0015396410016247,0.0766921817442806,3,0.5948666666666668,0.0308702661688125,0.0009529733333333,2989.17131438806,3,23202.33333333333,1203.2062721467723,1447705.3333333326,0.0473970208328004,3,0.0801146666666666,0.0190783286567071,0.0003639826243333,20.0,0.0,3,40.0,0.0,0.0,0.0766921817442806,3,0.4051333333333333,0.0308702661688125,0.0009529733333333,friis-nakagami,2989.171314388061,3,15802.666666666666,1203.2062721467728,1447705.333333334,3.9810856215399246,3,17.476164666666666,1.6024732897487963,2.5679206443583302,0.1990542810769963,3,0.8738082333333334,0.0801236644874398,0.0064198016108958,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,40.0,3.5858333339340814e-08,3,0.1027855666666666,1.4433756732158784e-08,2.0833333340313896e-16,0.0,3,0.0999999999982903,0.0,0.0,0.0,3,0.8999,0.0,0.0,0.0,3,35100.0,0.0,0.0,1.4343333333333344e-06,3,1.1666666666666666e-05,5.773502691896262e-07,3.333333333333339e-13,20.0,0.0,3,40.0,0.0,0.0,0.0,3,0.1001,0.0,0.0,logdistance,0.0,3,3905.0,0.0,0.0,1.4343333335338218e-06,3,4.111422666666667,5.773502692703266e-07,3.333333334265187e-13,7.171666667868164e-08,3,0.2055711333333333,2.8867513464317565e-08,8.333333336125559e-16,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,50.0,6.61212790346796e-05,3,0.4110834083333333,2.661524860550868e-05,7.083714583330318e-10,1.3314000134670391e-08,3,0.3999999821142637,5.3591737590583285e-09,2.872074337977938e-17,0.0001434333333333,3,0.5997333333333333,5.7735026918956215e-05,3.333333333332599e-09,2.48433820832296,3,23393.0,1.0,1.0,2.8686666666666837e-06,3,9.433333333333331e-05,1.154700538379258e-06,1.3333333333333485e-12,20.0,0.0,3,40.0,0.0,0.0,0.0001434333333333,3,0.4002666666666667,5.7735026918956215e-05,3.333333333332599e-09,friis,2.48433820832296,3,15612.0,1.0,1.0,0.0026448511613899,3,16.443336333333335,0.0010646099442214,1.1333943333352068e-06,0.0001322425580693,3,0.8221668166666666,5.323049721101736e-05,2.8334858333321277e-09,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,50.0,0.0567664078090997,3,0.35043485,0.0228497100833221,0.0005221092508918,0.0487837879539947,3,0.3792263312767137,0.0196365324940705,0.0003855934083906,0.0578297870940035,3,0.6645333333333333,0.0232777433041378,0.0005418533333333,2255.697010004964,3,25920.0,907.9669597512896,824404.0,0.0229905474385748,3,0.0688323333333333,0.0092541938780929,8.564010433333348e-05,20.0,0.0,3,40.0,0.0,0.0,0.0578297870940035,3,0.3354666666666666,0.0232777433041378,0.0005418533333333,friis-nakagami,2255.697010004964,3,13085.0,907.9669597512896,824404.0,2.270656312363988,3,14.017394,0.9139884033328872,0.8353748014270003,0.1135328156181994,3,0.7008697,0.0456994201666443,0.0020884370035675,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,50.0,1.2928905951595428e-07,3,0.1027852166666666,5.204164999870539e-08,2.708333334587752e-15,2.437900428567401e-17,3,0.0999999999953619,9.813077866773596e-18,9.629649721936181e-35,0.0,3,0.8999,0.0,0.0,0.0,3,35100.0,0.0,0.0,0.0,3,1.4e-05,0.0,0.0,20.0,0.0,3,40.0,0.0,0.0,0.0,3,0.1001,0.0,0.0,logdistance,0.0,3,3905.0,0.0,0.0,5.171562379721725e-06,3,4.111408666666667,2.081665999579326e-06,4.333333333804594e-12,2.5857811903190856e-07,3,0.2055704333333333,1.0408329999741078e-07,1.0833333338351008e-14,udp,0.0,3,39005.0,0.0,0.0,80211ax
2mbps,5.0,0.0015723581273906,3,1.0196408666666668,0.0006329082417695,4.005728424998612e-07,0.0001065076282398,3,0.9999202753499868,4.287162991055076e-05,1.8379766511872307e-09,0.0009405552656689,3,0.0143333333333333,0.0003785938897199,1.4333333333330177e-07,58.73765751486293,3,838.0,23.643180835073775,559.0,0.0004031752561988,3,0.050348,0.0001622867831956,2.6336999999999907e-08,30.0,0.0,3,60.0,0.0,0.0,0.0009405552656689,3,0.9856666666666666,0.0003785938897199,1.4333333333330177e-07,friis,58.73765751486293,3,57634.0,23.643180835073775,559.0,0.0943414876434546,3,61.178452,0.0379744945061805,0.0014420622329999,0.0031447162547813,3,2.039281733333333,0.0012658164835391,1.602291369999445e-06,udp,0.0,3,58472.0,0.0,0.0,80211ax
2mbps,5.0,0.0061970743881404,3,0.8568825555555555,0.002494456820484,6.2223148292595606e-06,0.0130026756522317,3,0.930325383302762,0.0052338589040214,2.739327902720448e-05,0.0067077131624719,3,0.1801,0.0026999999999999,7.289999999999893e-06,390.043735999496,3,10529.666666666666,157.00106156753634,24649.33333333333,0.0100482633968832,3,0.1496086666666666,0.0040446439068641,1.6359144333333422e-05,30.0,0.0,3,60.0,0.0,0.0,0.0067077131624718,3,0.8199,0.0026999999999999,7.289999999999743e-06,friis-nakagami,390.043735999496,3,47942.333333333336,157.00106156753634,24649.33333333333,0.371824463288418,3,51.41295333333333,0.1496674092290422,0.0224003333853335,0.0123941487762808,3,1.713765111111111,0.0049889136409681,2.488925931703824e-05,udp,0.0,3,58472.0,0.0,0.0,80211ax
2mbps,5.0,8.637335263388023e-05,3,0.3767326277777778,3.476714738134875e-05,1.208754537036425e-09,7.119492548017468e-08,3,0.3666665971098897,2.8657501318322695e-08,8.212523818096674e-16,0.0001434333333333,3,0.6330333333333333,5.7735026918956215e-05,3.333333333332599e-09,4.96867641664592,3,37015.0,2.0,4.0,4.302999999999988e-06,3,0.000106,1.7320508075688725e-06,2.9999999999999828e-12,30.0,0.0,3,60.0,0.0,0.0,0.0001434333333333,3,0.3669666666666666,5.7735026918956215e-05,3.333333333332599e-09,logdistance,4.96867641664592,3,21457.0,2.0,4.0,0.0051824011580369,3,22.603957666666663,0.0020860288428825,4.3515163333380886e-06,0.0001727467052677,3,0.7534652555555555,6.95342947626975e-05,4.835018148145701e-09,udp,0.0,3,58472.0,0.0,0.0,80211ax
2mbps,10.0,0.0112913073598428,3,0.9323024666666668,0.004544996056501,2.0656989153610352e-05,0.0032057105924238,3,0.9906015584012864,0.0012903680270601,1.665049645259064e-06,0.0030662544492878,3,0.1080666666666666,0.0012342339054382,1.523333333333306e-06,183.01666175788475,3,6318.0,73.66817494685205,5427.0,0.0118928991032272,3,0.113273,0.0047871497783127,2.2916803000000022e-05,30.0,0.0,3,60.0,0.0,0.0,0.0030662544492878,3,0.8919333333333332,0.0012342339054382,1.5233333333332632e-06,friis,183.01666175788475,3,52154.0,73.66817494685205,5427.0,0.6774784415905795,3,55.938148000000005,0.2726997633900691,0.0743651609529996,0.0225826147196856,3,1.8646049333333332,0.0090899921130021,8.262795661444141e-05,udp,0.0,3,58472.0,0.0,0.0,80211ax
