level,seed,wifiStandard,nStations,distance,simulationTime,packetSize,interval,maxPackets,propagationModel,dataRate,payloadSize,offeredLoadMbps,flowId,source,destination,txPackets,rxPackets,lostPackets,pdr,throughputMbps,meanDelay,source_file,dataRateMbps,jainFairness,throughputPerNodeMbps,lossRate,efficiency
aggregate,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,19508,38964,0.3336,20.549728,0.000459,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0,0.33333326035381644,0.6849909333333334,0.6664,0.3424954666666667
aggregate,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,15611,42861,0.267,16.441841,0.000131,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0,0.2666666345603688,0.5480613666666667,0.733,0.27403068333333336
aggregate,2,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,15606,42866,0.2669,16.436623,0.000129,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed2.csv,2.0,0.26666658235630275,0.5478874333333333,0.7331,0.27394371666666667
aggregate,3,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,15608,42864,0.2669,16.439724,0.000128,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed3.csv,2.0,0.26666654837195103,0.5479907999999999,0.7331,0.27399539999999994
aggregate,1,80211g,30,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,21768,36704,0.3723,23.087303,0.427811,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_5m_seed1.csv,2.0,0.7590267433957993,0.7695767666666666,0.6276999999999999,0.3847883833333333
aggregate,2,80211g,30,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,21648,36824,0.3702,22.965105,0.432364,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_5m_seed2.csv,2.0,0.7523382932624486,0.7655035,0.6298,0.38275175
aggregate,3,80211g,30,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,21604,36868,0.3695,22.911347,0.427118,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_5m_seed3.csv,2.0,0.7504598114002657,0.7637115666666666,0.6305000000000001,0.3818557833333333
aggregate,1,80211g,5,10.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141842,0.000233,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_10m_seed1.csv,1.0,1.0000000000000002,1.0283684,0.0,1.0283684
aggregate,2,80211g,5,10.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141774,0.000236,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_10m_seed2.csv,1.0,0.9999999993003961,1.0283548,0.0,1.0283548
aggregate,3,80211g,5,10.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141842,0.00023,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_10m_seed3.csv,1.0,1.0000000000000002,1.0283684,0.0,1.0283684
aggregate,1,80211g,5,20.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141842,0.000233,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_20m_seed1.csv,1.0,1.0000000000000002,1.0283684,0.0,1.0283684
aggregate,2,80211g,5,20.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141762,0.000235,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_20m_seed2.csv,1.0,0.9999999990316857,1.0283524,0.0,1.0283524
aggregate,3,80211g,5,20.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141842,0.00023,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_20m_seed3.csv,1.0,1.0000000000000002,1.0283684,0.0,1.0283684
aggregate,1,80211g,5,30.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141842,0.000233,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_30m_seed1.csv,1.0,1.0000000000000002,1.0283684,0.0,1.0283684
aggregate,2,80211g,5,30.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141762,0.000235,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_30m_seed2.csv,1.0,0.9999999990316857,1.0283524,0.0,1.0283524
aggregate,3,80211g,5,30.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141842,0.00023,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_30m_seed3.csv,1.0,1.0000000000000002,1.0283684,0.0,1.0283684
aggregate,1,80211g,5,40.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141842,0.000234,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_40m_seed1.csv,1.0,1.0000000000000002,1.0283684,0.0,1.0283684
aggregate,2,80211g,5,40.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141762,0.000236,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_40m_seed2.csv,1.0,0.9999999990316857,1.0283524,0.0,1.0283524
aggregate,3,80211g,5,40.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141842,0.000231,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_40m_seed3.csv,1.0,1.0000000000000002,1.0283684,0.0,1.0283684
aggregate,1,80211g,5,50.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141832,0.000249,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_50m_seed1.csv,1.0,0.9999999999848703,1.0283664,0.0,1.0283664
aggregate,2,80211g,5,50.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141764,0.000251,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_50m_seed2.csv,1.0,0.9999999993563745,1.0283528,0.0,1.0283528
aggregate,3,80211g,5,50.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141832,0.000246,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_50m_seed3.csv,1.0,0.9999999999848703,1.0283664,0.0,1.0283664
aggregate,1,80211g,5,5.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141842,0.000233,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_5m_seed1.csv,1.0,1.0000000000000002,1.0283684,0.0,1.0283684
aggregate,2,80211g,5,5.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141774,0.000236,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_5m_seed2.csv,1.0,0.9999999993003961,1.0283548,0.0,1.0283548
aggregate,3,80211g,5,5.0,10.0,1024,0.5,20,friis,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141842,0.00023,project/results/raw/80211g/friis/nodes_5/run_80211g_friis_5nodes_5m_seed3.csv,1.0,1.0000000000000002,1.0283684,0.0,1.0283684
aggregate,1,80211g,50,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,18686,78646,0.192,19.889543,0.326208,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_10m_seed1.csv,2.0,0.4239669410349073,0.39779085999999997,0.808,0.19889542999999998
aggregate,2,80211g,50,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,18256,79076,0.1876,19.407201,0.324868,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_10m_seed2.csv,2.0,0.4046542330970386,0.38814402000000003,0.8124,0.19407201000000002
aggregate,3,80211g,50,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,18710,78622,0.1922,19.904602,0.319269,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_10m_seed3.csv,2.0,0.4184370152635752,0.39809204000000004,0.8078,0.19904602000000002
aggregate,1,80211g,50,20.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,18805,78527,0.1932,19.932957,0.154309,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_20m_seed1.csv,2.0,0.32211141314371167,0.39865913999999997,0.8068,0.19932956999999998
aggregate,2,80211g,50,20.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,19115,78217,0.1964,20.209025,0.150959,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_20m_seed2.csv,2.0,0.3196392509513912,0.4041805,0.8036,0.20209025
aggregate,3,80211g,50,20.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,19024,78308,0.1955,20.124112,0.154594,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_20m_seed3.csv,2.0,0.32293379255770255,0.40248224,0.8045,0.20124112
aggregate,1,80211g,50,30.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,18907,78425,0.1943,20.013761,0.085231,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_30m_seed1.csv,2.0,0.2500991931431427,0.40027522,0.8057,0.20013761
aggregate,2,80211g,50,30.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,19150,78182,0.1967,20.198306,0.082438,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_30m_seed2.csv,2.0,0.25069864419054927,0.40396612,0.8033,0.20198306
aggregate,3,80211g,50,30.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,18880,78452,0.194,20.012121,0.086676,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_30m_seed3.csv,2.0,0.2504102992557515,0.40024242,0.806,0.20012121
aggregate,1,80211g,50,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,19512,77820,0.2005,20.553847,0.000183,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_40m_seed1.csv,2.0,0.19999999234585006,0.41107694,0.7995,0.20553847
aggregate,2,80211g,50,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,19505,77827,0.2004,20.546543,0.000154,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_40m_seed2.csv,2.0,0.19999986466319838,0.41093086,0.7996,0.20546543
aggregate,3,80211g,50,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,19512,77820,0.2005,20.553772,0.000174,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_40m_seed3.csv,2.0,0.19999998138383696,0.41107543999999996,0.7995,0.20553771999999998
aggregate,1,80211g,50,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,15611,81721,0.1604,16.442867,7.6e-05,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_50m_seed1.csv,2.0,0.1599999919287368,0.32885734,0.8396,0.16442867
aggregate,2,80211g,50,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,15611,81721,0.1604,16.442909,7.7e-05,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_50m_seed2.csv,2.0,0.15999998230696805,0.32885818,0.8396,0.16442909
aggregate,3,80211g,50,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,15610,81722,0.1604,16.441858,7.7e-05,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_50m_seed3.csv,2.0,0.1599999791203782,0.32883716,0.8396,0.16441858
aggregate,1,80211g,50,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,19870,77462,0.2041,21.187237,0.442271,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_5m_seed1.csv,2.0,0.490271053912993,0.42374474,0.7959,0.21187237
aggregate,2,80211g,50,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,19777,77555,0.2032,21.093847,0.44763,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_5m_seed2.csv,2.0,0.478875503887898,0.42187694,0.7968,0.21093847
aggregate,3,80211g,50,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,19486,77846,0.2002,20.758096,0.441387,project/results/raw/80211g/friis/nodes_50/run_80211g_friis_50nodes_5m_seed3.csv,2.0,0.4913695469895411,0.41516191999999996,0.7998000000000001,0.20758095999999998
aggregate,1,80211g,10,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19505,10,0.9995,20.547522,0.001607,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_10m_seed1.csv,2.0,0.9999994122204663,2.0547522000000003,0.0004999999999999449,1.0273761000000001
aggregate,2,80211g,10,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19455,60,0.9969,20.494227,0.01168,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_10m_seed2.csv,2.0,0.9999450045318982,2.0494227,0.0030999999999999917,1.02471135
aggregate,3,80211g,10,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19505,10,0.9995,20.547875,0.003145,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_10m_seed3.csv,2.0,0.9999997716307043,2.0547875,0.0004999999999999449,1.02739375
aggregate,1,80211g,10,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,14101,5414,0.7226,14.854554,0.222696,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_20m_seed1.csv,2.0,0.8296455552219618,1.4854554,0.2774,0.7427277
aggregate,2,80211g,10,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,14350,5165,0.7353,15.121312,0.219661,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_20m_seed2.csv,2.0,0.8272897588317294,1.5121312,0.26470000000000005,0.7560656
aggregate,3,80211g,10,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,13682,5833,0.7011,14.412881,0.231578,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_20m_seed3.csv,2.0,0.8014493975194444,1.4412881,0.29890000000000005,0.72064405
aggregate,1,80211g,10,30.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,7663,11852,0.3927,8.074629,0.338279,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_30m_seed1.csv,2.0,0.47211298335732876,0.8074629,0.6073,0.40373145
aggregate,2,80211g,10,30.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,8312,11203,0.4259,8.764267,0.325031,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_30m_seed2.csv,2.0,0.5253995718619431,0.8764267,0.5741,0.43821335
aggregate,3,80211g,10,30.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,9320,10195,0.4776,9.863869,0.318285,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_30m_seed3.csv,2.0,0.5968793802287177,0.9863869,0.5224,0.49319345
aggregate,1,80211g,10,40.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,7006,12509,0.359,7.391712,0.324703,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_40m_seed1.csv,2.0,0.44601082199875713,0.7391712,0.641,0.3695856
aggregate,2,80211g,10,40.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,7544,11971,0.3866,7.949573,0.30823,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_40m_seed2.csv,2.0,0.4889689286863736,0.7949573,0.6134,0.39747865
aggregate,3,80211g,10,40.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,7655,11860,0.3923,8.165154,0.289993,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_40m_seed3.csv,2.0,0.4896756909743916,0.8165153999999999,0.6077,0.40825769999999995
aggregate,1,80211g,10,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,6431,13084,0.3295,6.822273,0.385555,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_50m_seed1.csv,2.0,0.41066412068517294,0.6822273,0.6705,0.34111365
aggregate,2,80211g,10,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,6133,13382,0.3143,6.460199,0.21605,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_50m_seed2.csv,2.0,0.39396410166625345,0.6460199,0.6857,0.32300995
aggregate,3,80211g,10,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,6473,13042,0.3317,6.933497,0.261159,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_50m_seed3.csv,2.0,0.409348559213015,0.6933497,0.6683,0.34667485
aggregate,1,80211g,10,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19509,6,0.9997,20.551078,0.000451,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_5m_seed1.csv,2.0,0.9999998911119967,2.0551078,0.00029999999999996696,1.0275539
aggregate,2,80211g,10,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19504,11,0.9994,20.54588,0.000439,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_5m_seed2.csv,2.0,0.999999640012998,2.054588,0.0006000000000000449,1.027294
aggregate,3,80211g,10,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19507,8,0.9996,20.549111,0.000435,project/results/raw/80211g/friis-nakagami/nodes_10/run_80211g_friis_nakagami_10nodes_5m_seed3.csv,2.0,0.9999997387154266,2.0549111,0.00039999999999995595,1.02745555
aggregate,1,80211g,20,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,14311,24694,0.3669,15.102259,0.521771,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_10m_seed1.csv,2.0,0.4824870889428786,0.75511295,0.6331,0.377556475
aggregate,2,80211g,20,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,15512,23493,0.3977,16.382732,0.351007,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_10m_seed2.csv,2.0,0.5051473792395746,0.8191366,0.6023000000000001,0.4095683
aggregate,3,80211g,20,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,15365,23640,0.3939,16.233257,0.379179,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_10m_seed3.csv,2.0,0.5145046991769766,0.8116628499999999,0.6061000000000001,0.40583142499999997
aggregate,1,80211g,20,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,9478,29527,0.243,10.037482,0.380306,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_20m_seed1.csv,2.0,0.301406339833886,0.5018741,0.757,0.25093705
aggregate,2,80211g,20,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,9018,29987,0.2312,9.527151,0.220646,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_20m_seed2.csv,2.0,0.2681014408995158,0.47635755,0.7688,0.238178775
aggregate,3,80211g,20,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,8509,30496,0.2182,9.007053,0.250646,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_20m_seed3.csv,2.0,0.27003980944274975,0.45035265,0.7818,0.225176325
aggregate,1,80211g,20,30.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,7506,31499,0.1924,7.920133,0.183654,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_30m_seed1.csv,2.0,0.23204512148056627,0.39600665,0.8076,0.198003325
aggregate,2,80211g,20,30.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,9024,29981,0.2314,9.669422,0.161177,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_30m_seed2.csv,2.0,0.29565079345681744,0.48347110000000004,0.7686,0.24173555000000002
aggregate,3,80211g,20,30.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,7524,31481,0.1929,7.933958,0.165312,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_30m_seed3.csv,2.0,0.23170608998348305,0.3966979,0.8071,0.19834895
aggregate,1,80211g,20,40.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,6974,32031,0.1788,7.364633,0.20835,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_40m_seed1.csv,2.0,0.21779011627428296,0.36823165,0.8212,0.184115825
aggregate,2,80211g,20,40.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,6901,32104,0.1769,7.287608,0.155209,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_40m_seed2.csv,2.0,0.22398517680221422,0.3643804,0.8230999999999999,0.1821902
aggregate,3,80211g,20,40.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,6683,32322,0.1713,7.055642,0.200836,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_40m_seed3.csv,2.0,0.21347926309989107,0.3527821,0.8287,0.17639105
aggregate,1,80211g,20,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,6507,32498,0.1668,6.885566,0.143265,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_50m_seed1.csv,2.0,0.20629155577242425,0.3442783,0.8331999999999999,0.17213915
aggregate,2,80211g,20,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,7133,31872,0.1829,7.648356,0.105503,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_50m_seed2.csv,2.0,0.22756539290886457,0.3824178,0.8170999999999999,0.1912089
aggregate,3,80211g,20,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,6609,32396,0.1694,7.013674,0.193913,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_50m_seed3.csv,2.0,0.2101802022668598,0.3506837,0.8306,0.17534185
aggregate,1,80211g,20,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,21501,17504,0.5512,22.839628,0.402156,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_5m_seed1.csv,2.0,0.8215822750143105,1.1419814000000001,0.4488,0.5709907000000001
aggregate,2,80211g,20,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,21353,17652,0.5474,22.589658,0.393734,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_5m_seed2.csv,2.0,0.8140220554593118,1.1294829,0.4526,0.56474145
aggregate,3,80211g,20,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,21326,17679,0.5468,22.581224,0.389646,project/results/raw/80211g/friis-nakagami/nodes_20/run_80211g_friis_nakagami_20nodes_5m_seed3.csv,2.0,0.8095105304283291,1.1290612,0.45320000000000005,0.5645306
aggregate,1,80211g,30,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,12280,46192,0.21,13.000491,0.313367,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_10m_seed1.csv,2.0,0.27571393944258304,0.4333497,0.79,0.21667485
aggregate,2,80211g,30,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,12904,45568,0.2207,13.630521,0.38683,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_10m_seed2.csv,2.0,0.3013845679306287,0.4543507,0.7793,0.22717535
