level,seed,wifiStandard,nStations,distance,simulationTime,packetSize,interval,maxPackets,propagationModel,dataRate,payloadSize,offeredLoadMbps,flowId,source,destination,txPackets,rxPackets,lostPackets,pdr,throughputMbps,meanDelay,source_file,dataRateMbps
flow,3,80211g,30,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,21,10.1.1.21,10.1.1.31,1948,6,1942,0.0031,0.007367,0.507067,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_10m_seed3.csv,2.0
flow,3,80211g,30,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,22,10.1.1.22,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_10m_seed3.csv,2.0
flow,3,80211g,30,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,23,10.1.1.23,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_10m_seed3.csv,2.0
flow,3,80211g,30,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,24,10.1.1.24,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_10m_seed3.csv,2.0
flow,3,80211g,30,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,25,10.1.1.25,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_10m_seed3.csv,2.0
flow,3,80211g,30,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,26,10.1.1.26,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_10m_seed3.csv,2.0
flow,3,80211g,30,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,27,10.1.1.27,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_10m_seed3.csv,2.0
flow,3,80211g,30,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,28,10.1.1.28,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_10m_seed3.csv,2.0
flow,3,80211g,30,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,29,10.1.1.29,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_10m_seed3.csv,2.0
flow,3,80211g,30,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,30,10.1.1.30,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_10m_seed3.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,1,10.1.1.1,10.1.1.31,1953,1946,7,0.9964,2.04825,0.011659,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,2,10.1.1.2,10.1.1.31,1952,1920,32,0.9836,2.025746,0.0174,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,3,10.1.1.3,10.1.1.31,1952,1911,41,0.979,2.012073,0.053145,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,4,10.1.1.4,10.1.1.31,1952,1570,382,0.8043,1.687048,0.288066,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,5,10.1.1.5,10.1.1.31,1952,571,1381,0.2925,0.615274,0.432709,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,6,10.1.1.6,10.1.1.31,1951,411,1540,0.2107,0.433319,0.474264,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,7,10.1.1.7,10.1.1.31,1951,296,1655,0.1517,0.315062,0.463747,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,8,10.1.1.8,10.1.1.31,1951,144,1807,0.0738,0.155886,0.475357,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,9,10.1.1.9,10.1.1.31,1951,0,1951,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,10,10.1.1.10,10.1.1.31,1950,75,1875,0.0385,0.079653,0.497261,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,11,10.1.1.11,10.1.1.31,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,12,10.1.1.12,10.1.1.31,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,13,10.1.1.13,10.1.1.31,1950,37,1913,0.019,0.040024,0.574266,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,14,10.1.1.14,10.1.1.31,1949,23,1926,0.0118,0.025744,0.462113,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,15,10.1.1.15,10.1.1.31,1949,15,1934,0.0077,0.017677,0.473927,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,16,10.1.1.16,10.1.1.31,1949,2,1947,0.001,0.002368,0.043941,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,17,10.1.1.17,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,18,10.1.1.18,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,19,10.1.1.19,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,20,10.1.1.20,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,21,10.1.1.21,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,22,10.1.1.22,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,23,10.1.1.23,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,24,10.1.1.24,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,25,10.1.1.25,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,26,10.1.1.26,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,27,10.1.1.27,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,28,10.1.1.28,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,29,10.1.1.29,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,1,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,30,10.1.1.30,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed1.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,1,10.1.1.1,10.1.1.31,1953,1950,3,0.9985,2.054631,0.010635,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,2,10.1.1.2,10.1.1.31,1952,1943,9,0.9954,2.047216,0.017262,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,3,10.1.1.3,10.1.1.31,1952,1930,22,0.9887,2.033622,0.099698,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,4,10.1.1.4,10.1.1.31,1952,1394,558,0.7141,1.479682,0.278217,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,5,10.1.1.5,10.1.1.31,1952,648,1304,0.332,0.701571,0.354898,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,6,10.1.1.6,10.1.1.31,1951,364,1587,0.1866,0.383701,0.464061,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,7,10.1.1.7,10.1.1.31,1951,167,1784,0.0856,0.177215,0.489458,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,8,10.1.1.8,10.1.1.31,1951,124,1827,0.0636,0.134102,0.473554,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,9,10.1.1.9,10.1.1.31,1951,90,1861,0.0461,0.097813,0.496657,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,10,10.1.1.10,10.1.1.31,1950,64,1886,0.0328,0.068171,0.496462,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,11,10.1.1.11,10.1.1.31,1950,33,1917,0.0169,0.035031,0.479462,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,12,10.1.1.12,10.1.1.31,1950,5,1945,0.0026,0.017408,0.404717,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,13,10.1.1.13,10.1.1.31,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,14,10.1.1.14,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,15,10.1.1.15,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,16,10.1.1.16,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,17,10.1.1.17,10.1.1.31,1949,1,1948,0.0005,0.004302,0.506352,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,18,10.1.1.18,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,19,10.1.1.19,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,20,10.1.1.20,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,21,10.1.1.21,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,22,10.1.1.22,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,23,10.1.1.23,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,24,10.1.1.24,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,25,10.1.1.25,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,26,10.1.1.26,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,27,10.1.1.27,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,28,10.1.1.28,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,29,10.1.1.29,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,2,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,30,10.1.1.30,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed2.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,1,10.1.1.1,10.1.1.31,1953,1951,2,0.999,2.054571,0.005679,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,2,10.1.1.2,10.1.1.31,1952,1944,8,0.9959,2.047161,0.019927,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,3,10.1.1.3,10.1.1.31,1952,1936,16,0.9918,2.03877,0.064318,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,4,10.1.1.4,10.1.1.31,1952,1780,172,0.9119,1.874314,0.200017,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,5,10.1.1.5,10.1.1.31,1952,1042,910,0.5338,1.09743,0.392673,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,6,10.1.1.6,10.1.1.31,1951,697,1254,0.3573,0.734087,0.453821,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,7,10.1.1.7,10.1.1.31,1951,363,1588,0.1861,0.382583,0.487628,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,8,10.1.1.8,10.1.1.31,1951,234,1717,0.1199,0.250348,0.490235,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,9,10.1.1.9,10.1.1.31,1951,176,1775,0.0902,0.185732,0.486901,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,10,10.1.1.10,10.1.1.31,1950,133,1817,0.0682,0.140442,0.489781,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,11,10.1.1.11,10.1.1.31,1950,86,1864,0.0441,0.090789,0.483492,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,12,10.1.1.12,10.1.1.31,1950,86,1864,0.0441,0.09089,0.494703,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,13,10.1.1.13,10.1.1.31,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,14,10.1.1.14,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,15,10.1.1.15,10.1.1.31,1949,2,1947,0.001,0.002723,1.266465,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,16,10.1.1.16,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,17,10.1.1.17,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,18,10.1.1.18,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,19,10.1.1.19,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,20,10.1.1.20,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,21,10.1.1.21,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,22,10.1.1.22,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,23,10.1.1.23,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
flow,3,80211g,30,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,60.0,24,10.1.1.24,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis-nakagami/nodes_30/run_80211g_friis_nakagami_30nodes_20m_seed3.csv,2.0
