wifiStandard,nStations,distance,propagationModel,dataRate,txPackets_mean,txPackets_std,txPackets_var,txPackets_count,rxPackets_mean,rxPackets_std,rxPackets_var,rxPackets_count,lostPackets_mean,lostPackets_std,lostPackets_var,lostPackets_count,pdr_mean,pdr_std,pdr_var,pdr_count,lossRate_mean,lossRate_std,lossRate_var,lossRate_count,throughputMbps_mean,throughputMbps_std,throughputMbps_var,throughputMbps_count,throughputPerNodeMbps_mean,throughputPerNodeMbps_std,throughputPerNodeMbps_var,throughputPerNodeMbps_count,meanDelay_mean,meanDelay_std,meanDelay_var,meanDelay_count,offeredLoadMbps_mean,offeredLoadMbps_std,offeredLoadMbps_var,offeredLoadMbps_count,efficiency_mean,efficiency_std,efficiency_var,efficiency_count,jainFairness_mean,jainFairness_std,jainFairness_var,jainFairness_count,txPackets_ci95,rxPackets_ci95,lostPackets_ci95,pdr_ci95,lossRate_ci95,throughputMbps_ci95,throughputPerNodeMbps_ci95,meanDelay_ci95,offeredLoadMbps_ci95,efficiency_ci95,jainFairness_ci95
80211g,20,30.0,friis-nakagami,2Mbps,39005.0,0.0,0.0,3,8018.0,871.2680414200902,759108.0,3,30987.0,871.2680414200902,759108.0,3,0.20556666666666668,0.022373719702663067,0.0005005833333333336,3,0.7944333333333334,0.022373719702663115,0.0005005833333333356,3,8.507837666666667,1.0059852907673823,1.0120064052403348,3,0.4253918833333334,0.050299264538369096,0.002530016013100835,3,0.17004766666666668,0.011963435390109883,0.00014312378633333362,3,40.0,0.0,0.0,3,0.2126959416666667,0.025149632269184548,0.0006325040032752088,3,0.25313400164028893,0.03682101200899458,0.0013557869253665233,3,0.0,2164.524484990641,2164.524484990641,0.05558388671963407,0.055583886719634185,2.4992076948642903,0.12496038474321446,0.029721219642453077,0.0,0.06248019237160723,0.0914758470030638
80211g,20,30.0,logdistance,2Mbps,39005.0,0.0,0.0,3,3905.0,0.0,0.0,3,35100.0,0.0,0.0,3,0.10010000000000001,0.0,0.0,3,0.8999,0.0,0.0,3,4.111367,0.0,0.0,3,0.20556834999999998,0.0,0.0,3,2.2000000000000003e-05,0.0,0.0,3,40.0,0.0,0.0,3,0.10278417499999999,0.0,0.0,3,0.09999999999999405,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80211g,20,40.0,friis,2Mbps,39005.0,0.0,0.0,3,19501.666666666668,4.041451884327455,16.33333333333394,3,19503.333333333332,4.041451884327455,16.33333333333394,3,0.5,9.999999999998899e-05,9.999999999997797e-09,3,0.5,9.999999999998899e-05,9.999999999997797e-09,3,20.544169333333333,0.004726490699593194,2.2339714333340964e-05,3,1.0272084666666668,0.0002363245349796212,5.584928583333421e-08,3,0.0005123333333333333,0.0002093903850068893,4.3844333333333335e-08,3,40.0,0.0,0.0,3,0.5136042333333334,0.0001181622674898106,1.3962321458333552e-08,3,0.4999993913134029,6.305628806930759e-07,3.9760954650795027e-13,3,0.0,10.04033333333352,10.04033333333352,0.00024843382083226864,0.00024843382083226864,0.011742201436282488,0.0005871100718140287,0.0005201965339280702,0.0,0.00029355503590701437,1.5665314572560003e-06
80211g,20,40.0,friis-nakagami,2Mbps,39005.0,0.0,0.0,3,6852.666666666667,151.40123293201205,22922.333333333372,3,32152.333333333332,151.40123293201245,22922.33333333349,3,0.17566666666666667,0.0038991452054691813,1.5203333333333304e-05,3,0.8243333333333333,0.003899145205469227,1.5203333333333658e-05,3,7.235961,0.16083973071663618,0.02586941897700004,3,0.36179805,0.008041986535831798,6.467354744249992e-05,3,0.18813166666666667,0.028758329825171226,0.0008270415343333329,3,40.0,0.0,0.0,3,0.180899025,0.004020993267915899,1.616838686062498e-05,3,0.21841818539212943,0.005281042396417555,2.788940879275967e-05,3,0.0,376.1318677602019,376.1318677602029,0.009686795413746365,0.009686795413746478,0.39958028843571525,0.019979014421785735,0.07144541759222663,0.0,0.009989507210892867,0.013119895405193578
80211g,20,40.0,logdistance,2Mbps,39005.0,0.0,0.0,3,3905.0,0.0,0.0,3,35100.0,0.0,0.0,3,0.10010000000000001,0.0,0.0,3,0.8999,0.0,0.0,3,4.111346,0.0,0.0,3,0.2055673,0.0,0.0,3,2.6e-05,0.0,0.0,3,40.0,0.0,0.0,3,0.10278365,0.0,0.0,3,0.09999999999763358,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80211g,20,50.0,friis,2Mbps,39005.0,0.0,0.0,3,15611.666666666666,1.527525231652145,2.3333333333339397,3,23393.333333333332,1.5275252316515497,2.3333333333321207,3,0.4002666666666667,5.7735026918956215e-05,3.333333333332599e-09,3,0.5997333333333333,5.7735026918956215e-05,3.333333333332599e-09,3,16.443578,0.0015981001220188144,2.5539239999965492e-06,3,0.8221788999999999,7.990500610090708e-05,6.384809999985999e-09,3,0.00019066666666666668,2.5166114784235903e-06,6.333333333333368e-12,3,40.0,0.0,0.0,3,0.41108944999999997,3.995250305045354e-05,1.5962024999964997e-09,3,0.39999998815140086,1.193401069059648e-08,1.4242061116327105e-16,3,0.0,3.794889297170804,3.794889297169325,0.00014343333333331754,0.00014343333333331754,0.003970221193856925,0.00019851105969276265,6.2521140513518576e-06,0.0,9.925552984638133e-05,2.9648118737183507e-08
80211g,20,50.0,friis-nakagami,2Mbps,39005.0,0.0,0.0,3,6749.666666666667,335.8710069853207,112809.33333333337,3,32255.333333333332,335.8710069853209,112809.33333333346,3,0.17303333333333334,0.008643109008530056,7.470333333333342e-05,3,0.8269666666666667,0.008643109008530067,7.47033333333336e-05,3,7.182531999999999,0.40846898798807213,0.16684691414799982,3,0.35912659999999996,0.02042344939940361,0.00041711728536999966,3,0.14756033333333332,0.04436123805005147,0.001967919441333334,3,40.0,0.0,0.0,3,0.17956329999999998,0.010211724699701805,0.00010427932134249991,3,0.21467905031604953,0.011328007854615064,0.0001283237619542206,3,0.0,834.4171757215399,834.4171757215404,0.021472405948591594,0.021472405948591622,1.0147751137737797,0.05073875568868899,0.11020831865625318,0.0,0.025369377844344496,0.028142602737402805
80211g,20,50.0,logdistance,2Mbps,39005.0,0.0,0.0,3,3905.0,0.0,0.0,3,35100.0,0.0,0.0,3,0.10010000000000001,0.0,0.0,3,0.8999,0.0,0.0,3,4.111315,0.0,0.0,3,0.20556575000000002,0.0,0.0,3,3.2e-05,0.0,0.0,3,40.0,0.0,0.0,3,0.10278287500000001,0.0,0.0,3,0.09999999998461213,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80211g,30,5.0,friis,2Mbps,58472.0,0.0,0.0,3,21673.333333333332,84.88423489278365,7205.33333333327,3,36798.666666666664,84.88423489278478,7205.333333333459,3,0.3706666666666667,0.001457166199626289,2.123333333333322e-06,3,0.6293333333333333,0.0014571661996264059,2.1233333333336625e-06,3,22.98791833333333,0.09016908903461997,0.008130464617333223,3,0.7662639444444445,0.0030056363011540634,9.03384957481508e-06,3,0.42909766666666666,0.0028498705818569025,8.1217623333334e-06,3,60.0,0.0,0.0,3,0.38313197222222223,0.0015028181505770317,2.25846239370377e-06,3,0.7539416160195046,0.004502895052240818,2.027606385149484e-05,3,0.0,210.8811480284034,210.8811480284062,0.003620093665608351,0.0036200936656086416,0.2240105130983812,0.007467017103279534,0.0070800423752826885,0.0,0.003733508551639767,0.011186714226350274
80211g,30,5.0,friis-nakagami,2Mbps,58472.0,0.0,0.0,3,17300.666666666668,903.9658916869222,817154.3333333324,3,41171.333333333336,903.9658916869238,817154.3333333352,3,0.2959,0.015447653543499754,0.00023863000000000053,3,0.7041,0.01544765354349972,0.00023862999999999944,3,18.314604,0.9540898977617369,0.9102875330110015,3,0.6104868,0.0318029965920579,0.0010114305922344466,3,0.4143946666666667,0.018254759278975255,0.00033323623633333316,3,60.0,0.0,0.0,3,0.3052434,0.01590149829602895,0.00025285764805861165,3,0.5116459127201434,0.027178773708515583,0.0007386857402986979,3,0.0,2245.757003738555,2245.7570037385585,0.038377195927052,0.03837719592705192,2.3702819871844296,0.07900939957281433,0.04535099596049631,0.0,0.039504699786407166,0.06752126597942877
80211g,30,5.0,logdistance,2Mbps,58472.0,0.0,0.0,3,20473.0,50.3189825016365,2532.0,3,37999.0,50.3189825016365,2532.0,3,0.35013333333333335,0.0008962886439832387,8.033333333333128e-07,3,0.6498666666666667,0.0008962886439832866,8.033333333333987e-07,3,21.597751,0.05845015554299078,0.0034164206829998163,3,0.7199250333333334,0.0019483385180996931,3.796022981110908e-06,3,0.041136,0.0051160313720695644,2.6173776999999987e-05,3,60.0,0.0,0.0,3,0.3599625166666667,0.0009741692590498466,9.49005745277727e-07,3,0.36557076369540664,0.000346248012587722,1.198876862209473e-07,3,0.0,125.00937083274998,125.00937083274998,0.0022266841239335345,0.0022266841239336533,0.14520995469787204,0.004840331823262402,0.012709952212611356,0.0,0.002420165911631201,0.0008601971672275669
80211g,30,10.0,friis,2Mbps,58472.0,0.0,0.0,3,19847.333333333332,404.6545852122936,163745.3333333334,3,38624.666666666664,404.6545852122934,163745.3333333332,3,0.3394333333333333,0.0069241124581662815,4.79433333333335e-05,3,0.6605666666666666,0.006924112458166204,4.794333333333244e-05,3,21.078447,0.4333763132278926,0.18781502886700047,3,0.7026148999999999,0.014445877107596414,0.00020868336540777815,3,0.42989000000000005,0.007812395727304143,6.103352700000003e-05,3,60.0,0.0,0.0,3,0.35130744999999997,0.007222938553798207,5.217084135194454e-05,3,0.6887869730995794,0.011329445519038592,0.00012835633576886363,3,0.0,1005.29884721598,1005.2988472159794,0.017201837138547504,0.017201837138547314,1.0766533335341926,0.035888444451139735,0.01940863320388072,0.0,0.017944222225569868,0.028146174382060924
80211g,30,10.0,friis-nakagami,2Mbps,58472.0,0.0,0.0,3,11973.0,1116.6140783636931,1246827.0,3,46499.0,1116.6140783636931,1246827.0,3,0.20476666666666668,0.01909563649982196,0.0003646433333333327,3,0.7952333333333333,0.019095636499821975,0.00036464333333333326,3,12.656415666666666,1.1842443382618866,1.4024346527053335,3,0.4218805222222222,0.03947481127539621,0.0015582607252281478,3,0.32138700000000003,0.061824378597766766,0.003822253789000001,3,60.0,0.0,0.0,3,0.2109402611111111,0.019737405637698106,0.00038956518130703696,3,0.2748364745656799,0.026997522578946515,0.0007288662254007268,3,0.0,2774.0470188302506,2774.0470188302506,0.0474400193687542,0.047440019368754235,2.9420634575341444,0.09806878191780478,0.15359266595625623,0.0,0.04903439095890239,0.06707097687293864
80211g,30,10.0,logdistance,2Mbps,58472.0,0.0,0.0,3,11711.666666666666,0.5773502691897571,0.3333333333334849,3,46760.333333333336,0.5773502691901509,0.33333333333393966,3,0.2003,0.0,0.0,3,0.7997,0.0,0.0,3,12.33385,1.8681541691695283e-05,3.4899999997854907e-10,3,0.4111283333333333,6.227180563753818e-07,3.8777777773593316e-13,3,8.2e-05,9.999999999999972e-07,9.999999999999943e-13,3,60.0,0.0,0.0,3,0.20556416666666666,3.113590281876909e-07,9.694444443398329e-14,3,0.1999999999262522,1.3608924867639305e-11,1.852028360530515e-22,3,0.0,1.4343333333336594,1.434333333334638,0.0,0.0,4.6411267815056935e-05,1.5470422604659716e-06,2.4843382083229527e-06,0.0,7.735211302329858e-07,3.38091720228728e-11
80211g,30,20.0,friis,2Mbps,58472.0,0.0,0.0,2,19029.0,60.81118318204309,3698.0,2,39443.0,60.81118318204309,3698.0,2,0.32545,0.0010606601717798418,1.1250000000000437e-06,2,0.67455,0.0010606601717798615,1.1250000000000854e-06,2,20.1696205,0.03889440849916697,0.0015127750125000716,2,0.6723206833333334,0.0012964802833055657,1.6808611250000796e-06,2,0.254226,0.0003394112549695682,1.1520000000001726e-07,2,60.0,0.0,0.0,2,0.3361603416666667,0.0006482401416527828,4.202152812500199e-07,2,0.5404500885459723,0.006203716207598426,3.84860947844194e-05,2,0.0,546.358,546.358,0.009529500000000184,0.00952950000000036,0.34944676500000826,0.011648225500000275,0.003049440000000228,0.0,0.005824112750000138,0.05573728058545537
80211g,30,20.0,friis-nakagami,2Mbps,58472.0,0.0,0.0,3,9354.666666666666,937.0551388970309,878072.3333333338,3,49117.333333333336,937.0551388970316,878072.3333333352,3,0.16,0.016036209028320883,0.00025716000000000015,3,0.84,0.016036209028320855,0.00025715999999999933,3,9.894143333333334,0.9554690436033682,0.9129210932843351,3,0.3298047777777778,0.031848968120112266,0.0010143567703159273,3,0.15749933333333332,0.018340213039475136,0.0003363634143333338,3,60.0,0.0,0.0,3,0.1649023888888889,0.015924484060056133,0.0002535891925789818,3,0.19802287737346705,0.021156545475278083,0.0004475994164475095,3,0.0,2327.961884867272,2327.961884867274,0.03983936680571117,0.0398393668057111,2.3737082518936434,0.07912360839645478,0.04556329200275104,0.0,0.03956180419822739,0.052560014280355574
80211g,30,20.0,logdistance,2Mbps,58472.0,0.0,0.0,3,5857.0,0.0,0.0,3,52615.0,0.0,0.0,3,0.1002,0.0,0.0,3,0.8998,0.0,0.0,3,6.16703,0.0,0.0,3,0.20556766666666668,0.0,0.0,3,2.5333333333333334e-05,5.773502691896242e-07,3.333333333333315e-13,3,60.0,0.0,0.0,3,0.10278383333333334,0.0,0.0,3,0.09999999999778607,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4343333333333296e-06,0.0,0.0,0.0
80211g,30,30.0,friis,2Mbps,58472.0,0.0,0.0,3,19060.333333333332,77.6552209019677,6030.333333333401,3,39411.666666666664,77.65522090196639,6030.3333333331975,3,0.326,0.0013527749258468377,1.8299999999999175e-06,3,0.674,0.0013527749258468475,1.829999999999944e-06,3,20.141330666666665,0.07698416212009637,0.005926561217333282,3,0.671377688888889,0.0025661387373365767,6.585068019259361e-06,3,0.13939466666666667,0.004250356730126705,1.8065532333333373e-05,3,60.0,0.0,0.0,3,0.3356888444444445,0.0012830693686682884,1.6462670048148402e-06,3,0.41282514053445873,0.0006389450197829264,4.082507383054042e-07,3,0.0,192.92183236251807,192.92183236251483,0.0033607504355425578,0.003360750435542582,0.1912546953906845,0.006375156513022893,0.010559323623656412,0.0,0.0031875782565114466,0.0015873555256643935
80211g,30,30.0,friis-nakagami,2Mbps,58472.0,0.0,0.0,3,8357.0,1198.0100166526154,1435228.0,3,50115.0,1198.0100166526154,1435228.0,3,0.1429,0.02050292662036325,0.0004203700000000001,3,0.8571,0.020502926620363317,0.0004203700000000027,3,8.813809333333333,1.258855884118724,1.5847181369803343,3,0.29379364444444445,0.041961862803957445,0.0017607979299781476,3,0.136879,0.036753618774210524,0.001350828493,3,60.0,0.0,0.0,3,0.14689682222222222,0.020980931401978722,0.0004401994824945369,3,0.1748798784141028,0.0277272919426841,0.0007688027184748346,3,0.0,2976.2620583237176,2976.2620583237176,0.05093620398541036,0.050936203985410516,3.1274237716883264,0.10424745905627748,0.09130841941490726,0.0,0.05212372952813874,0.06888397078653546
80211g,30,30.0,logdistance,2Mbps,58472.0,0.0,0.0,3,3905.0,0.0,0.0,3,54567.0,0.0,0.0,3,0.0668,0.0,0.0,3,0.9331999999999999,0.0,0.0,3,4.111367,0.0,0.0,3,0.13704556666666667,0.0,0.0,3,1.5333333333333334e-05,5.773502691896251e-07,3.333333333333326e-13,3,60.0,0.0,0.0,3,0.06852278333333334,0.0,0.0,3,0.06666666666666271,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.434333333333332e-06,0.0,0.0,0.0
80211g,30,40.0,friis,2Mbps,58472.0,0.0,0.0,3,19502.666666666668,7.571877794400044,57.33333333332848,3,38969.333333333336,7.571877794401005,57.333333333343035,3,0.3335333333333333,0.0001154700538379485,1.3333333333338724e-08,3,0.6664666666666667,0.00011547005383797653,1.3333333333345199e-08,3,20.544098666666667,0.007927297542879923,6.284204633335006e-05,3,0.6848032888888889,0.0002642432514293397,6.982449592594925e-08,3,0.0003736666666666667,0.0001024808925279895,1.0502333333333335e-08,3,60.0,0.0,0.0,3,0.34240164444444443,0.00013212162571466985,1.745612398148731e-08,3,0.3333327156246405,9.120485344588498e-07,8.318325292085358e-13,3,0.0,18.81110531338021,18.811105313382598,0.00028686666666672463,0.00028686666666679435,0.01969408817452131,0.0006564696058173992,0.0002545971969303232,0.0,0.0003282348029086996,2.26583702200108e-06
80211g,30,40.0,friis-nakagami,2Mbps,58472.0,0.0,0.0,3,6957.333333333333,355.450887371706,126345.33333333326,3,51514.666666666664,355.4508873717071,126345.333333334,3,0.11896666666666667,0.006106826781015927,3.729333333333335e-05,3,0.8810333333333333,0.006106826781015919,3.729333333333325e-05,3,7.366174,0.3305573182808087,0.10926814066899987,3,0.24553913333333335,0.011018577276026975,0.00012140904518777804,3,0.09901966666666667,0.009309696092426082,8.667044133333344e-05,3,60.0,0.0,0.0,3,0.12276956666666668,0.005509288638013488,3.035226129694451e-05,3,0.1471042660237303,0.008731239399061005,7.623454144371517e-05,3,0.0,883.0602206798302,883.0602206798329,0.015171423103687777,0.015171423103687756,0.8212161758457867,0.027373872528192934,0.02312843371028907,0.0,0.013686936264096467,0.021691351645102053
80211g,30,40.0,logdistance,2Mbps,58472.0,0.0,0.0,3,3905.0,0.0,0.0,3,54567.0,0.0,0.0,3,0.0668,0.0,0.0,3,0.9331999999999999,0.0,0.0,3,4.111346,0.0,0.0,3,0.13704486666666668,0.0,0.0,3,1.7666666666666668e-05,5.773502691896266e-07,3.333333333333343e-13,3,60.0,0.0,0.0,3,0.06852243333333334,0.0,0.0,3,0.06666666666508904,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4343333333333355e-06,0.0,0.0,0.0
80211g,30,50.0,friis,2Mbps,58472.0,0.0,0.0,3,15608.333333333334,2.5166114784236133,6.333333333333485,3,42863.666666666664,2.516611478423704,6.33333333333394,3,0.26693333333333336,5.7735026918956215e-05,3.333333333332599e-09,3,0.7330666666666666,5.7735026918956215e-05,3.333333333332599e-09,3,16.439396,0.002624417840207169,6.887568999997661e-06,3,0.5479798666666666,8.748059467357377e-05,7.652854444442102e-09,3,0.00012933333333333332,1.5275252316519705e-06,2.333333333333406e-12,3,60.0,0.0,0.0,3,0.2739899333333333,4.3740297336786883e-05,1.9132136111105255e-09,3,0.2666665884295409,4.341398400081435e-08,1.8847740068229646e-15,3,0.0,6.2521140513519144,6.252114051352139,0.00014343333333331754,0.00014343333333331754,0.00651994151503109,0.0002173313838343733,3.7948892971703704e-06,0.0,0.00010866569191718665,1.0785501922874477e-07
80211g,30,50.0,friis-nakagami,2Mbps,58472.0,0.0,0.0,3,6787.333333333333,499.5901653689086,249590.33333333343,3,51684.666666666664,499.59016536890766,249590.3333333325,3,0.11606666666666667,0.008517237423797303,7.254333333333332e-05,3,0.8839333333333333,0.008517237423797314,7.254333333333351e-05,3,7.229804333333334,0.5410421582477039,0.2927266170013334,3,0.2409934777777778,0.018034738608256797,0.00032525179666814826,3,0.066092,0.02409984987505109,0.000580802764,3,60.0,0.0,0.0,3,0.1204967388888889,0.009017369304128399,8.131294916703706e-05,3,0.13957649160337537,0.009788110823515932,9.580711349342974e-05,3,0.0,1241.1509363283656,1241.1509363283633,0.021159698361297854,0.021159698361297878,1.3441317060482878,0.0448043902016096,0.05987217785943673,0.0,0.0224021951008048,0.02431697770616014
80211g,30,50.0,logdistance,2Mbps,58472.0,0.0,0.0,3,3905.0,0.0,0.0,3,54567.0,0.0,0.0,3,0.0668,0.0,0.0,3,0.9331999999999999,0.0,0.0,3,4.111315,0.0,0.0,3,0.13704383333333334,0.0,0.0,3,2.1666666666666664e-05,5.773502691896266e-07,3.333333333333343e-13,3,60.0,0.0,0.0,3,0.06852191666666667,0.0,0.0,3,0.06666666665640808,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4343333333333355e-06,0.0,0.0,0.0
80211g,50,5.0,friis,2Mbps,97332.0,0.0,0.0,3,19711.0,200.3272322975586,40131.0,3,77621.0,200.3272322975586,40131.0,3,0.20249999999999999,0.002042057785666216,4.170000000000009e-06,3,0.7975,0.0020420577856662546,4.170000000000167e-06,3,21.01306,0.22568873254329821,0.05093540399700039,3,0.42026119999999995,0.004513774650865986,2.0374161598800356e-05,3,0.4437626666666667,0.003378248708033983,1.1412564333333275e-05,3,100.0,0.0,0.0,3,0.21013059999999997,0.002256887325432993,5.093540399700089e-06,3,0.4868387015968107,0.006918168838155828,4.786106007323037e-05,3,0.0,497.6805973644141,497.6805973644141,0.0050731621805339576,0.005073162180534054,0.5606871414452972,0.011213742828905998,0.0083927123425865,0.0,0.005606871414452999,0.017187071176259783
80211g,50,5.0,friis-nakagami,2Mbps,97332.0,0.0,0.0,3,13849.666666666666,824.4497154668276,679717.3333333329,3,83482.33333333333,824.4497154668297,679717.3333333365,3,0.1423,0.0084717176534632,7.177000000000003e-05,3,0.8577,0.00847171765346324,7.17700000000007e-05,3,14.679159333333333,0.8321980957478416,0.6925536705663338,3,0.29358318666666666,0.01664396191495684,0.00027702146822653384,3,0.27993266666666666,0.04338003550405801,0.0018818274803333334,3,100.0,0.0,0.0,3,0.14679159333333333,0.00832198095747842,6.925536705663346e-05,3,0.21165177970093993,0.012193089240662534,0.00014867142523076045,3,0.0,2048.2119289752322,2048.2119289752377,0.021046611856622755,0.021046611856622852,2.067461526159972,0.04134923052319946,0.10777067968113786,0.0,0.02067461526159973,0.03029175747806952
80211g,50,5.0,logdistance,2Mbps,97332.0,0.0,0.0,2,20493.5,284.9640328181787,81204.5,2,76838.5,284.9640328181787,81204.5,2,0.21055000000000001,0.0028991378028648497,8.405000000000027e-06,2,0.78945,0.0028991378028648397,8.40499999999997e-06,2,21.63182,0.26523292519594865,0.0703485046079997,2,0.43263640000000003,0.0053046585039189615,2.8139401843199757e-05,2,0.027118,0.0055041191847560855,3.0295327999999994e-05,2,100.0,0.0,0.0,2,0.21631820000000002,0.0026523292519594808,7.034850460799939e-06,2,0.2192217124329223,0.0006281976005151982,3.946322252930525e-07,2,0.0,2560.259,2560.259,0.02604730000000004,0.02604729999999995,2.3829848879999944,0.047659697759999786,0.04945175199999999,0.0,0.023829848879999893,0.005644040563967059
80211g,50,10.0,friis,2Mbps,97332.0,0.0,0.0,3,18550.666666666668,255.47080720374527,65265.33333333319,3,78781.33333333333,255.4708072037444,65265.333333332754,3,0.1906,0.0026000000000000125,6.760000000000066e-06,3,0.8094,0.0026000000000000042,6.760000000000022e-06,3,19.733782,0.28292765071834175,0.08004805554099999,3,0.39467564,0.005658553014366822,3.201922221639985e-05,3,0.32344833333333334,0.003680899391905898,1.354902033333321e-05,3,100.0,0.0,0.0,3,0.19733782,0.002829276507183411,8.004805554099962e-06,3,0.41568606313184037,0.009945902432493317,9.892097519667647e-05,3,0.0,634.6758874473728,634.6758874473707,0.006459279341639727,0.006459279341639706,0.7028879728706293,0.014057759457412555,0.00914459900030457,0.0,0.007028879728706278,0.02470898542929541
80211g,50,10.0,friis-nakagami,2Mbps,97332.0,0.0,0.0,3,11589.0,1090.1389819651438,1188403.0,3,85743.0,1090.1389819651438,1188403.0,3,0.11906666666666665,0.011217991501749909,0.00012584333333333318,3,0.8809333333333332,0.011217991501749918,0.00012584333333333337,3,12.255689333333335,1.1443937675967701,1.3096370953143301,3,0.2451137866666667,0.022887875351935424,0.0005238548381257331,3,0.15818566666666667,0.02855396575492332,0.0008153289603333336,3,100.0,0.0,0.0,3,0.12255689333333335,0.011443937675967712,0.00013096370953143328,3,0.15630540240658222,0.0158212366331634,0.0002503115286025515,3,0.0,2708.2739252783003,2708.2739252783003,0.02786928490843956,0.027869284908439578,2.843061162207322,0.05686122324414648,0.07093770812410134,0.0,0.02843061162207324,0.039305302670686736
80211g,50,10.0,logdistance,2Mbps,97332.0,0.0,0.0,3,11711.666666666666,0.5773502691893632,0.33333333333303017,3,85620.33333333333,0.5773502691917262,0.33333333333575865,3,0.1203,0.0,0.0,3,0.8797,0.0,0.0,3,12.333838,1.3892443989345823e-05,1.9299999999711087e-10,3,0.24667676000000002,2.778488797831005e-07,7.719999999672383e-14,3,4.8333333333333334e-05,5.773502691896242e-07,3.333333333333315e-13,3,100.0,0.0,0.0,3,0.12333838000000001,1.3892443989155026e-07,1.9299999999180958e-14,3,0.11999999994891812,8.491304008169783e-12,7.210224375916022e-23,3,0.0,1.4343333333326809,1.4343333333385515,0.0,0.0,3.451352940971847e-05,6.902705881848894e-07,1.4343333333333296e-06,0.0,3.451352940924447e-07,2.1095270985982084e-11
80211g,50,20.0,friis,2Mbps,97332.0,0.0,0.0,3,18981.333333333332,159.3434445885157,25390.333333333372,3,78350.66666666667,159.34344458851606,25390.33333333349,3,0.1950333333333333,0.0016502525059315333,2.7233333333333053e-06,3,0.8049666666666666,0.0016502525059314945,2.7233333333331774e-06,3,20.088697999999997,0.14140013685637048,0.019993998703000303,3,0.40177396000000004,0.0028280027371274043,7.997599481200092e-06,3,0.15328733333333333,0.0020214248275247136,4.086158333333319e-06,3,100.0,0.0,0.0,3,0.20088698000000002,0.0014140013685637021,1.999399870300023e-06,3,0.32156148555093517,0.0017147350719285907,2.940316366901949e-06,3,0.0,395.8630076370419,395.8630076370428,0.00409978535386642,0.004099785353866323,0.3512857626543767,0.0070257152530875215,0.005021902934272295,0.0,0.0035128576265437608,0.004259981856343616
80211g,50,20.0,friis-nakagami,2Mbps,97332.0,0.0,0.0,3,9762.666666666666,321.3367911293904,103257.33333333346,3,87569.33333333333,321.33679112938853,103257.33333333227,3,0.10033333333333333,0.0032868424564212627,1.0803333333333361e-05,3,0.8996666666666666,0.003286842456421248,1.0803333333333264e-05,3,10.318599333333333,0.3509954972778618,0.12319783910933348,3,0.20637198666666667,0.007019909945557224,4.927913564373323e-05,3,0.10596,0.015514990718656576,0.00024071493699999972,3,100.0,0.0,0.0,3,0.10318599333333334,0.003509954972778612,1.2319783910933308e-05,3,0.1233603956918634,0.006976951612687393,4.867785380578122e-05,3,0.0,798.3092679426388,798.3092679426342,0.008165628299225436,0.008165628299225399,0.8719915248367094,0.01743983049673416,0.038544484244134626,0.0,0.00871991524836708,0.017333107469019785
80211g,50,20.0,logdistance,2Mbps,97332.0,0.0,0.0,3,5857.0,0.0,0.0,3,91475.0,0.0,0.0,3,0.0602,0.0,0.0,3,0.9398,0.0,0.0,3,6.16703,0.0,0.0,3,0.12334059999999998,0.0,0.0,3,1.5333333333333334e-05,5.773502691896251e-07,3.333333333333326e-13,3,100.0,0.0,0.0,3,0.06167029999999999,0.0,0.0,3,0.05999999999867165,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.434333333333332e-06,0.0,0.0,0.0
80211g,50,30.0,friis,2Mbps,97332.0,0.0,0.0,3,18979.0,148.70440477672474,22113.0,3,78353.0,148.70440477672474,22113.0,3,0.19499999999999998,0.00147986485869488,2.190000000000017e-06,3,0.805,0.001479864858694867,2.1899999999999786e-06,3,20.074729333333334,0.10702367405547838,0.011454066808333278,3,0.40149458666666665,0.0021404734811095788,4.581626723333359e-06,3,0.08478166666666666,0.00215443410976835,4.641586333333342e-06,3,100.0,0.0,0.0,3,0.20074729333333333,0.0010702367405547894,1.1454066808333398e-06,3,0.25040271219648114,0.00029979753528086524,8.987856216048165e-08,3,0.0,369.4320345327405,369.4320345327405,0.003676484811610148,0.0036764848116101157,0.26588300265112763,0.0053176600530225795,0.005352342976211773,0.0,0.0026588300265112897,0.000744798471659304
